job_id,job_title,jobs_group,seniority,remote,company_clean,company,city,state_x,annual_low,annual_mean,annual_high,bls_occ_code,skills,skills_count,company_co,sector,sector_group,revenue_band,revenue_rank,employee_band,employee_rank,company_score,reviews_count,state_y,state_abbr,occ_title,total_employed,bls_annual_mean,bls_annual_median,bls_p10,bls_p90,state_name,pce_2023_in_millions
job_30c4ba427b2a02bf,Associate Operations Analyst,Operations Analyst,Unspecified,On-site,Southwest Airlines,Southwest Airlines,Dallas,TX,60050.0,63375.0,66700.0,15-2031,"['Excel', 'Tableau', 'Office', 'SQL', 'Bachelor', 'VBA', 'English']",7,Southwest Airlines,Transportation and Logistics,Transportation and Logistics,XXXL,8.0,XXXL,8.0,4.2,2779.0,Texas,TX,Operations Research Analysts,"11,690",96300.0,86510.0,51970.0,140504.0,Texas,1595277.8
job_7b5b38062c58b774,"Business Analyst (CANDIDATE MUST BE IN THE DENVER, CO AREA)",Business Analyst,Unspecified,Remote,Carpe Diem Technology Solutions,Carpe Diem Technology Solutions,Denver,CO,92000.0,101200.0,110400.0,13-1111,"['Excel', 'Jira', 'Word']",3,Carpe Diem Technology Solutions,Telecommunications,Information Technology,,,,,,,Colorado,CO,Management Analysts,"13,130",105670.0,94750.0,54180.0,166920.0,Colorado,374880.1
job_bc870b0b7833485e,Business Analyst Warehouse Management,Business Analyst,Unspecified,On-site,Volto Consulting,Volto Consulting,Katy,TX,73600.0,82800.0,92000.0,13-1111,"['SQL', 'Bachelor']",2,Volto Consulting,Information Technology,Information Technology,,,,,,,Texas,TX,Management Analysts,"50,900",106600.0,95760.0,58710.0,171371.2,Texas,1595277.8
job_04fa455a0a48c516,Senior Financial Analyst - Financial Operations,Financial Analyst,Senior,On-site,Amedisys,Amedisys,Baton Rouge,LA,69387.0,92516.0,115645.0,13-2051,"['Excel', 'MBA', 'Bachelor', 'PowerPoint', 'Master']",5,Amedisys,Healthcare,Health,XL,6.0,XXXL,8.0,3.1,2182.0,Louisiana,LA,Financial and Investment Analysts,"1,700",65070.0,52010.0,40140.0,97011.2,Louisiana,221484.7
job_440a0aa579c89073,Business Analyst (FT),Business Analyst,Unspecified,On-site,Mecklenburg County,Mecklenburg County,Charlotte,NC,61489.0,76861.0,92233.0,13-1111,['Office'],1,Mecklenburg County,Government and Public Administration,Government,,,,,3.6,318.0,North Carolina,NC,Management Analysts,"21,490",109220.0,100570.0,57990.0,171038.4,North Carolina,553487.4
job_7717462492b76e37,Business Analyst,Business Analyst,Unspecified,On-site,Rays Tech Serv,Rays Tech Serv,New York,NY,90000.0,107500.0,125000.0,13-1111,[],0,Rays Tech Serv,Software Development,Information Technology,,,,,,,New York,NY,Management Analysts,"59,640",126450.0,106100.0,64460.0,206398.4,New York,1248145.3
job_4cd74c50dca20092,Senior Business Analytics Consultant - Remote,Business Analyst,Senior,Remote,Amedisys,Amedisys,Baton Rouge,LA,100000.0,110000.0,120000.0,13-1111,"['Excel', 'Tableau', 'SQL', 'Bachelor', 'R', 'Cognos', 'Master']",7,Amedisys,Healthcare,Health,XL,6.0,XXXL,8.0,3.1,2182.0,Louisiana,LA,Management Analysts,"3,540",104940.0,93870.0,59640.0,174116.8,Louisiana,221484.7
job_1a7719d291cfdf44,Business Operations Analyst,Business Analyst,Unspecified,On-site,Ray Thomas,Ray Thomas,Birmingham,AL,80000.0,85000.0,90000.0,13-1111,['Bachelor'],1,Ray Thomas,,,,,,,,,Alabama,AL,Management Analysts,"5,830",112390.0,98900.0,59450.0,185307.2,Alabama,227475.0
job_65bdc5b829320aa2,Security Analyst,Analyst,Unspecified,Remote,Thinktek Llc,ThinkTek LLC,Hanover,MD,65274.0,72334.5,79395.0,13-1111,"['Office', 'Bachelor']",2,ThinkTek LLC,Information Technology,Information Technology,,,,,,,Maryland,MD,Management Analysts,"21,070",117360.0,116020.0,75190.0,163467.2,Maryland,346417.2
job_b53016a389e8dd7f,Systems Analyst,Analyst,Unspecified,Remote,Dutech Systems Inc,Dutech Systems Inc,Austin,TX,110400.0,119600.0,128800.0,13-1111,"['Excel', 'CPA', 'Jira', 'Word', 'PowerPoint']",5,Dutech Systems Inc,Information Technology,Information Technology,XXS,1.0,S,3.0,5.0,3.0,Texas,TX,Management Analysts,"50,900",106600.0,95760.0,58710.0,171371.2,Texas,1595277.8
job_681d354c8cf74bc7,Senior Business Analyst (Front Office) - FEDERAL Exp Required,Business Analyst,Senior,Remote,Cambio Consulting Group,Cambio Consulting Group,Washington,DC,80000.0,110000.0,140000.0,13-1111,"['Office', 'Bachelor']",2,Cambio Consulting Group,,,,,,,,,District of Columbia,DC,Management Analysts,"18,570",120480.0,119480.0,78580.0,165984.0,District of Columbia,62490.4
job_8def58b1ee11e16e,Entry Level Business Analyst,Business Analyst,Junior,On-site,Agama Solutions,Agama Solutions,San Francisco,CA,55200.0,59800.0,64400.0,13-1111,"['Salesforce', 'Hindi']",2,Agama Solutions,Business Consulting,Consulting,,,,,3.8,4.0,California,CA,Management Analysts,"110,430",119370.0,99800.0,60060.0,191547.2,California,2526290.3
job_d776057bbaa81770,Principal Business Analyst - Research,Business Analyst,Lead,Remote,Mayo Clinic,Mayo Clinic,Rochester,MN,101026.0,126277.0,151528.0,13-1111,"['Master', 'Bachelor']",2,Mayo Clinic,Healthcare,Health,XS,2.0,XXXL,8.0,3.9,2842.0,Minnesota,MN,Management Analysts,"20,780",102380.0,92310.0,61110.0,162947.2,Minnesota,324127.6
job_8bc6620dea56cdea,Senior Business Intelligence Analyst,Business Intelligence,Senior,Hybrid,Boeing,BOEING,Renton,WA,119850.0,141000.0,162150.0,15-2031,"['Tableau', 'SQL', 'Bachelor', 'Python', 'R', 'Cognos', 'Master']",7,BOEING,Aerospace and Defense,Government,XXXL,8.0,XXXL,8.0,3.9,9154.0,Washington,WA,Operations Research Analysts,"2,950",102840.0,93740.0,64170.0,153379.19999999998,Washington,472900.0
job_342b58d492781160,Business Services Analyst I - Correspondent Banking,Business Analyst,Unspecified,On-site,City National Bank,City National Bank,Wilmington,DE,57757.6,75007.6,92257.6,13-1111,"['Excel', 'Access', 'Word']",3,City National Bank,Banking and Credit Services,Finance,XL,6.0,XL,6.0,3.4,86.0,Delaware,DE,Management Analysts,"4,440",101500.0,86560.0,53380.0,137758.4,Delaware,59511.5
job_2bfc3e2688314c16,"Business Analyst, Amazon",Business Analyst,Unspecified,On-site,Amazon Advertising Llc,Amazon Advertising LLC,New York,NY,59500.0,59500.0,59500.0,13-1111,"['Excel', 'Tableau', 'SQL', 'Bachelor', 'VBA']",5,Amazon Advertising LLC,Advertising and Public Relations,Consulting,,,,,,,New York,NY,Management Analysts,"59,640",126450.0,106100.0,64460.0,206398.4,New York,1248145.3
job_96ff05826d07039b,Business Analyst (Entry Level),Business Analyst,Junior,On-site,Agama Solutions Inc,Agama Solutions Inc,Dallas,TX,51520.0,57960.0,64400.0,13-1111,['Salesforce'],1,Agama Solutions Inc,Business Consulting,Consulting,,,,,3.8,4.0,Texas,TX,Management Analysts,"50,900",106600.0,95760.0,58710.0,171371.2,Texas,1595277.8
job_85adf331f47bfdcf,Business Intelligence Analyst,Business Intelligence,Unspecified,On-site,Nyc Careers,NYC Careers,New York,NY,89550.0,97275.0,105000.0,15-2031,"['Office', 'SQL', 'Bachelor', '.NET', 'MongoDB', 'SSIS', 'Oracle', 'SSRS']",8,NYC Careers,Government and Public Administration,Government,,,,,2.8,10.0,New York,NY,Operations Research Analysts,"5,980",111860.0,99480.0,56430.0,184017.6,New York,1248145.3
job_89838ebfb298f0cd,Sales Operations Analyst/Associate,Operations Analyst,Unspecified,On-site,Instawork Internal,Instawork Internal,San Francisco,CA,100000.0,120000.0,140000.0,15-2031,"['Salesforce', 'Spark', 'SQL', 'Bachelor']",4,Instawork Internal,,,,,,,,,California,CA,Operations Research Analysts,"20,100",92150.0,82870.0,66210.0,135054.40000000002,California,2526290.3
job_13f79f117ba14c84,Intelligence Operations Specialist (Cyber Intelligence Analyst),Business Intelligence,Unspecified,On-site,Us Federal Aviation Administration,US Federal Aviation Administration,Washington,DC,95293.0,121492.0,147691.0,15-2031,"['Office', 'Bachelor']",2,US Federal Aviation Administration,Government and Public Administration,Government,,,XXXL,8.0,4.1,412.0,District of Columbia,DC,Operations Research Analysts,"2,230",116320.0,109990.0,62350.0,181646.4,District of Columbia,62490.4
job_6f76599f5e4dad46,Facility Operations Operational Analyst,Operations Analyst,Unspecified,On-site,Meta,Meta,Austin,TX,114000.0,138500.0,163000.0,15-2031,"['Excel', 'Bachelor', 'Oracle', 'ERP', 'Master']",5,Meta,Publishing Industry,Entertainment,,,,,3.6,129.0,Texas,TX,Operations Research Analysts,"11,690",96300.0,86510.0,51970.0,140504.0,Texas,1595277.8
job_cf78781bb03613b0,IT Business Analyst/Support,Business Analyst,Unspecified,On-site,Centronia,CentroNia,Washington,DC,55000.0,57500.0,60000.0,13-1111,['Office'],1,CentroNia,,,XS,2.0,M,4.0,3.8,34.0,District of Columbia,DC,Management Analysts,"18,570",120480.0,119480.0,78580.0,165984.0,District of Columbia,62490.4
job_c1da55d0d4d158d4,IT Business Analyst - ITS3,Business Analyst,Unspecified,Hybrid,State Of Minnesota,State of Minnesota,Minneapolis,MN,57904.8,76544.0,95183.2,13-1111,['Agile'],1,State of Minnesota,Government and Public Administration,Government,,,XXXL,8.0,3.5,422.0,Minnesota,MN,Management Analysts,"20,780",102380.0,92310.0,61110.0,162947.2,Minnesota,324127.6
job_fbe181388ccf1685,Business Systems Analyst,Business Analyst,Unspecified,On-site,"Kia America, Inc.","Kia America, Inc.",Irvine,CA,81361.0,87237.0,93113.0,13-1111,"['Tableau', 'JavaScript', 'SQL', 'Power BI', 'Bachelor']",5,"Kia America, Inc.",,,,,,,,,California,CA,Management Analysts,"110,430",119370.0,99800.0,60060.0,191547.2,California,2526290.3
job_b7573280bc7623b8,Financial Business Analyst,Business Analyst,Unspecified,On-site,Vision Solution Llc,Vision Solution LLC,Baltimore,MD,90000.0,120000.0,150000.0,13-1111,['Bachelor'],1,Vision Solution LLC,Packaging and Courier Services,Transportation and Logistics,,,,,,,Maryland,MD,Management Analysts,"21,070",117360.0,116020.0,75190.0,163467.2,Maryland,346417.2
job_b53b5b9496a1efac,Business Analyst,Business Analyst,Unspecified,Remote,Upen Group Inc,Upen Group Inc,Irving,TX,40000.0,51863.0,63726.0,13-1111,"['Python', 'SQL']",2,Upen Group Inc,,,,,,,,,Texas,TX,Management Analysts,"50,900",106600.0,95760.0,58710.0,171371.2,Texas,1595277.8
job_e4936eea156bb878,"Clinical Field Operations Analyst (Hybrid, Irvine) THV",Operations Analyst,Unspecified,Hybrid,Edwards Lifesciences,Edwards Lifesciences,,CA,69000.0,83000.0,97000.0,15-2031,"['Power BI', 'Master', 'Office', 'Bachelor']",4,Edwards Lifesciences,Healthcare,Health,XL,6.0,XXXL,8.0,3.9,513.0,California,CA,Operations Research Analysts,"20,100",92150.0,82870.0,66210.0,135054.40000000002,California,2526290.3
job_1a0489ce2f512c2b,"GVP, SEO",CFO,Unspecified,On-site,Gartner,Gartner,Austin,TX,208000.0,251315.0,294630.0,11-3031,"['MBA', 'ERP']",2,Gartner,Business Consulting,Consulting,XL,6.0,XXXL,8.0,3.7,583.0,Texas,TX,Financial Managers,"63,800",170970.0,155380.0,79830.0,,Texas,1595277.8
job_b6bbd8402bd566a6,Business Analyst,Business Analyst,Unspecified,On-site,Simpson Strong-Tie,Simpson Strong-Tie,Riverside,CA,66500.0,76500.0,86500.0,13-1111,"['Excel', 'Tableau', 'Power BI', 'Bachelor', 'SAP']",5,Simpson Strong-Tie,Machinery Manufacturing,Product Manufacturing,XL,6.0,XL,6.0,3.6,179.0,California,CA,Management Analysts,"110,430",119370.0,99800.0,60060.0,191547.2,California,2526290.3
job_8bab3bbef1654f45,Report Writer/Business Analyst - Capacity Management,Business Analyst,Unspecified,On-site,Osu Physicians,OSU Physicians,Columbus,OH,76353.0,95441.5,114530.0,13-1111,"['Tableau', 'Access', 'SQL', 'Power BI', 'Bachelor', 'Python', 'R', 'Qlik']",8,OSU Physicians,Healthcare,Health,XS,2.0,XL,6.0,3.6,134.0,Ohio,OH,Management Analysts,"26,160",95860.0,84080.0,58640.0,135824.0,Ohio,596162.7
job_8b8bacf676297218,Sr Operations Analyst AP,Operations Analyst,Senior,On-site,Metropolitan Transportation Authority,Metropolitan Transportation Authority,New York,NY,49562.0,66082.5,82603.0,15-2031,"['Excel', 'Word', 'Office', 'Bachelor', 'PowerPoint']",5,Metropolitan Transportation Authority,Transportation and Logistics,Transportation and Logistics,,,XXL,7.0,4.0,917.0,New York,NY,Operations Research Analysts,"5,980",111860.0,99480.0,56430.0,184017.6,New York,1248145.3
job_72d10d21c26c82fc,Business Systems Analyst (FT),Business Analyst,Unspecified,Remote,Odoo,odoo,Buffalo,NY,55000.0,67500.0,80000.0,13-1111,"['ERP', 'Bachelor']",2,odoo,Internet and Web Services,Information Technology,XS,2.0,L,5.0,4.3,123.0,New York,NY,Management Analysts,"59,640",126450.0,106100.0,64460.0,206398.4,New York,1248145.3
job_326e32fddaa06f8f,PeopleSoft Systems Analyst,Analyst,Unspecified,On-site,Iconvergence,iconvergence,,TX,93703.0,103275.0,112847.0,13-1111,"['Excel', 'CPA', 'Jira', 'Word', 'PowerPoint']",5,iconvergence,,,,,,,,,Texas,TX,Management Analysts,"50,900",106600.0,95760.0,58710.0,171371.2,Texas,1595277.8
job_b4d02452ed0cf0b7,Data Analyst & Sales Operations Admin,Data Analyst,Unspecified,Remote,Vha Wireless,VHA Wireless,Diamond Bar,CA,46000.0,46000.0,46000.0,15-2051,"['Excel', 'Google Sheets']",2,VHA Wireless,Telecommunications,Information Technology,,,S,3.0,3.6,16.0,California,CA,Data Scientists,"33,220",140490.0,133690.0,68050.0,213075.2,California,2526290.3
job_0cfdc9bbb89d2f89,Training and placement for Business Analyst,Business Analyst,Unspecified,On-site,Precision Technologies Corp,Precision Technologies Corp,Milltown,NJ,66240.0,69920.0,73600.0,13-1111,"['Excel', 'SQL']",2,precision technologies corp,Software Development,Information Technology,,,,,3.7,7.0,New Jersey,NJ,Management Analysts,"19,300",122840.0,103770.0,66060.0,182312.0,New Jersey,592882.2
sj_cba4e783af02446c,Business Analyst,Business Analyst,Unspecified,Remote,Adecco,Adecco,Milwaukee,WI,106720.0,106720.0,106720.0,13-1111,['Bachelor'],1,Adecco,Staffing and Outsourcing,Human Resources,XXXL,8.0,XXXL,8.0,3.7,18997.0,Wisconsin,WI,Management Analysts,"13,160",109660.0,99630.0,61440.0,173264.0,Wisconsin,310876.1
job_521bff68ce05fff0,Lead Business Operations Analyst - Learning and Development,Business Analyst,Lead,On-site,At&T,AT&T,Dallas,TX,85700.0,107100.0,128500.0,13-1111,"['Office', 'SQL', 'Power BI', 'Bachelor', 'Python']",5,AT&T,Telecommunications,Information Technology,XXXL,8.0,XXXL,8.0,,,Texas,TX,Management Analysts,"50,900",106600.0,95760.0,58710.0,171371.2,Texas,1595277.8
job_14d9093cd22347d7,"Business Technology Analyst, CG-1101-13/14 (FPL 14)",Business Analyst,Unspecified,On-site,Us Federal Deposit Insurance Corporation,US Federal Deposit Insurance Corporation,Washington,DC,122864.0,178965.5,235067.0,13-1111,"['SSIS', 'Bachelor']",2,US Federal Deposit Insurance Corporation,,,,,,,,,District of Columbia,DC,Management Analysts,"18,570",120480.0,119480.0,78580.0,165984.0,District of Columbia,62490.4
job_7273e8c4cea08dbd,"Business Operations Analyst Dallas, Texas, United States",Business Analyst,Unspecified,Remote,Aviatrix,Aviatrix,Dallas,TX,125000.0,142500.0,160000.0,13-1111,"['Master', 'Bachelor']",2,Aviatrix,Information Technology,Information Technology,,,,,5.0,1.0,Texas,TX,Management Analysts,"50,900",106600.0,95760.0,58710.0,171371.2,Texas,1595277.8
job_7758743b56ce760c,Business Analyst (US - Contract),Business Analyst,Unspecified,Remote,Expedia Group,Expedia Group,Chicago,IL,92000.0,97520.0,103040.0,13-1111,"['Tableau', 'Salesforce', 'Office', 'Oracle', 'English']",5,Expedia Group,Information Technology,Information Technology,XXL,7.0,XXXL,8.0,3.9,1083.0,Illinois,IL,Management Analysts,"44,210",121310.0,104610.0,62900.0,186971.2,Illinois,732059.2
job_7b396dbcdcbf5b77,"Director, Business Intelligence and Analytics",Business Intelligence,Lead,Hybrid,Intel,INTEL,Austin,TX,156950.0,215840.0,274730.0,15-2031,"['HTML', 'Bachelor']",2,INTEL,Electronic Product Manufacturing,Product Manufacturing,XXXL,8.0,XXXL,8.0,4.1,6016.0,Texas,TX,Operations Research Analysts,"11,690",96300.0,86510.0,51970.0,140504.0,Texas,1595277.8
job_292ef07c565b4d68,Junior Financial Operations Analyst,Financial Analyst,Junior,Hybrid,New York Life Insurance Co,New York Life Insurance Co,New York,NY,47500.0,60000.0,72500.0,13-2051,"['Excel', 'Access', 'Word', 'Office', 'Bachelor']",5,New York Life Insurance Co,Insurance,Insurance,XXXL,8.0,XXXL,8.0,3.7,3687.0,New York,NY,Financial and Investment Analysts,"49,220",143330.0,125110.0,77200.0,221873.6,New York,1248145.3
job_b52c0fc951eae9b9,Business Systems Analyst V (Communications Analyst),Business Analyst,Unspecified,On-site,Horizon Blue Cross Blue Shield Of New Jersey,Horizon Blue Cross Blue Shield of New Jersey,Newark,NJ,104300.0,123340.0,142380.0,13-1111,"['Agile', 'Bachelor']",2,Horizon Blue Cross Blue Shield of New Jersey,Insurance Companies,Insurance,XXXL,8.0,XXL,7.0,3.8,718.0,New Jersey,NJ,Management Analysts,"19,300",122840.0,103770.0,66060.0,182312.0,New Jersey,592882.2
job_9b214239f4d51837,Business Analyst - Healthcare Operations,Business Analyst,Unspecified,Remote,Uw Health,UW Health,Madison,WI,69400.0,86700.0,104000.0,13-1111,"['Master', 'Bachelor']",2,UW Health,Healthcare,Health,,,XXXL,8.0,3.5,427.0,Wisconsin,WI,Management Analysts,"13,160",109660.0,99630.0,61440.0,173264.0,Wisconsin,310876.1
job_983a2f9369f6df31,IT Business Analyst III - 100% remote in Texas,Business Analyst,Unspecified,Remote,Health & Human Services Comm,Health & Human Services Comm,Austin,TX,66264.0,76656.0,87048.0,13-1111,"['Agile', 'SQL']",2,Health & Human Services Comm,Government and Public Administration,Government,XXXS,0.0,XXXL,8.0,3.3,2513.0,Texas,TX,Management Analysts,"50,900",106600.0,95760.0,58710.0,171371.2,Texas,1595277.8
job_cd2d11f27c28ff0f,Business Intelligence Analyst II (B2),Business Intelligence,Unspecified,On-site,Applied Materials,Applied Materials,Santa Clara,CA,84000.0,99750.0,115500.0,15-2031,"['Excel', 'SQL', 'Power BI', 'Bachelor', 'Python']",5,Applied Materials,Electronic Product Manufacturing,Product Manufacturing,XXXL,8.0,XXXL,8.0,3.9,1053.0,California,CA,Operations Research Analysts,"20,100",92150.0,82870.0,66210.0,135054.40000000002,California,2526290.3
job_2a27cb36b58e4d96,Operations Performance Analyst,Operations Analyst,Unspecified,On-site,Sutter Health,Sutter Health,Sunnyvale,CA,59763.2,73213.6,86664.0,15-2031,"['Excel', 'Word', 'Office', 'Bachelor', 'PowerPoint']",5,Sutter Health,Healthcare,Health,XXL,7.0,XXXL,8.0,3.8,1874.0,California,CA,Operations Research Analysts,"20,100",92150.0,82870.0,66210.0,135054.40000000002,California,2526290.3
job_6fb48904e68c0c25,Business Systems Analyst III (US),Business Analyst,Unspecified,On-site,Td Bank,TD Bank,Mount Laurel,NJ,67000.0,97000.0,127000.0,13-1111,"['Azure', 'Bachelor']",2,TD Bank,Finance,Finance,XXXL,8.0,XXXL,8.0,3.8,8785.0,New Jersey,NJ,Management Analysts,"19,300",122840.0,103770.0,66060.0,182312.0,New Jersey,592882.2
job_ec51c26f01993bd6,Business Process Analyst Business Product Solution,Business Analyst,Unspecified,Remote,General Atomics And Affiliated Companies,General Atomics and Affiliated Companies,Poway,CA,51650.0,69470.0,87290.0,13-1111,"['Excel', 'Power BI', 'Python', 'Tableau']",4,General Atomics and Affiliated Companies,,,,,,,,,California,CA,Management Analysts,"110,430",119370.0,99800.0,60060.0,191547.2,California,2526290.3
job_e9b3a120cdeb216b,Business Analyst,Business Analyst,Unspecified,On-site,Peraton,Peraton,Washington,DC,112000.0,145500.0,179000.0,13-1111,"['Jira', 'AWS']",2,Peraton,IT Support,Information Technology,XXL,7.0,XXXL,8.0,3.2,207.0,District of Columbia,DC,Management Analysts,"18,570",120480.0,119480.0,78580.0,165984.0,District of Columbia,62490.4
job_3919c1c58fed97ec,Business Analyst,Business Analyst,Unspecified,Remote,Refresh Mental Health,Refresh Mental Health,Jacksonville,FL,80000.0,90000.0,100000.0,13-1111,['Agile'],1,Refresh Mental Health,Healthcare,Health,XXS,1.0,XL,6.0,3.4,45.0,Florida,FL,Management Analysts,"68,540",95920.0,82390.0,41790.0,161657.6,Florida,1361251.4
job_5382bd6458cad700,"Operations Analyst, RI Operations",Operations Analyst,Unspecified,On-site,"Amazon Web Services, Inc.","Amazon Web Services, Inc.",Seattle,WA,47500.0,47500.0,47500.0,15-2031,"['Bachelor', 'Excel', 'AWS']",3,"Amazon Web Services, Inc.",Information Technology,Information Technology,,,,,3.3,213.0,Washington,WA,Operations Research Analysts,"2,950",102840.0,93740.0,64170.0,153379.19999999998,Washington,472900.0
